0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-1.0124040512193868,-1.4931933346391772,-1.227878057386467,-0.8906306667126818,-0.9669792652620002,-1.2421659011716775,0.14501556086502929,0.510282320317555,-0.23964892156753007,0.9884735801605969,1.0077730461706407,0.2719648244487901,0.05653850796993031,-1.2676522090385531,-0.07391440172857236
-1.2336452378899079,1.3332843413208753,1.5362491412633354,1.3970291845676723,-0.5707241826491761,0.37400503402145063,-0.32019383365645737,-0.01116659638595199,-0.06560947135006936,-0.07764043680170007,0.3615840200349484,0.009257609132270238,-0.8626714936808243,-1.9609181779585638,-0.008755911126893934
-1.964128203336342,-1.453120484308739,0.4057217679420382,-0.13335530076905736,0.5042568702682213,-1.1076949872764237,-0.3916213243734121,3.0266839865195334,-0.8233288428630107,2.137049666604912,-0.10437353217006527,0.05106373102791947,0.4165951574346678,-0.42081466331502065,-0.33138556518645046
-1.5972393789028696,-1.5580229349685677,1.0011181891017809,-0.552944424744215,-0.402208437767584,0.6125239011192941,-0.2430820077415119,-0.19224176141043267,2.7384804070595345,0.9046007753391907,-1.584776416174898,-0.06413577158568122,1.1439957586325047,-0.07224731183830181,-0.26330813499474737
-2.233806239374057,-0.39324189170800367,0.7123749869755315,1.832290843766722,-0.5451775099838758,0.7519236737794464,-0.6395313624927002,0.5342645588627506,2.899244118008269,0.38842866430238915,-1.103965545947358,-0.1596748739316422,1.5062541320101175,-0.3674636042244637,-1.2711523885764626
-0.034847406220136344,1.0766377963488556,0.0874168248156677,-1.4334790962427189,-0.004456444890215308,1.0974843503702734,0.4525590403443675,-0.11119790212582807,0.3917538967175091,0.3609560548788009,0.32175958367629204,0.3389520630517002,-0.5181716804554596,-2.1436277620526147,-0.9002408607641951
0.20908343343201094,-1.154356800528969,-1.544074939929303,1.6300110285457565,-1.2348861854078834,-0.07596552828133545,0.6222581716988055,2.053386172751376,-0.6188221755628747,0.7106518885575981,0.530507871606803,-0.0530399917358731,-0.33380575940819496,-2.2987794922868057,0.38977715694015924
-2.2762529113232772,1.1851097079443893,1.6658793701583516,0.8000952221085661,-0.9023289183231148,2.729202466136447,-0.5083531739476225,0.1876146703954657,0.8565080514827264,0.5408701720229018,0.9723135420691635,0.3432153388145713,-0.061809436522432856,-1.6559281085972222,0.7093284202467782
-2.237844630636644,-2.22366254100235,0.14855898553862995,-0.03759106617023902,1.4976937306690046,0.9406628047710115,0.4118017382394679,1.3514337784332775,2.1805292381546613,-0.5002800627925973,-1.0276367177614678,-0.5492109595241375,1.0196800183701926,-0.7189614751186875,-0.08993543352109812
-1.3564594194800115,-0.893540580489529,-0.5917255614123968,-1.7666216395885386,-1.82316024571262,-0.3939652396633048,1.020621425909,-1.3244623776004878,-0.15485752215934984,0.282087606896284,-0.3471206657801387,0.2689055268110382,0.16666475565297575,-0.6423324848835025,-0.5780607416397521
2.163925995043247,-1.5807466335367766,0.6474324150049792,-0.19700527377065935,-1.3930067885552788,0.679978720441511,-0.7738844423262051,0.9448705310747256,-0.06380377823111597,-0.30946937826182114,0.5207840236800992,-0.6158249728207953,0.13405756140758324,-1.5620430558474274,-1.0802244839294657
-1.6388407632846125,0.4187307141077927,1.9440160543106988,-0.968248904767194,0.9091164035150607,3.0092003249983423,1.4987569218300214,0.8420299710474366,-1.119182662522478,-1.2660871518349135,1.5632785759702439,0.6575030394263023,0.28355616523105737,-2.2813576622750324,1.0141226242229597
